item_number,item_description,product_category,sheet_source,order,stock,price,has_pricing,has_stock_info
10863,GATHERING SAFFRON 12X1G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
10866,MAKAI CHEVDO NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
10886,ALMOND SLIVERED 25LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
10903,ALMOND SLICED BLANCHED 25LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
10904,ALMOND POWDER(MEAL) 25LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
10905,ALMOND WHOLE BLANCHED 25LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
10906,GM PONNI RAW RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
10947,OIL PUMP PLASTIC 100/CS,Non-Food,NON-FOOD PRODUCTS,,32.99,390,TRUE,TRUE
10949,METHI SEED 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
10962,MASALA BOONDI NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
10979,HYDERABADI CAFE ONION SAMOSA 6X30PCX25G/CS (RETAIL PACK),Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
10984,LITTLE INDIA PARBOILED (SELLA) RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
10985,GM RAGI FLOUR SPROUTED 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11020,SITAPHAL PULP 16X1KG (RESTAURANT PACK),Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
11024,NEPAL FOOD MIX SATU (MULTIGRAN FLOUR) 26X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11026,CORN OIL 32.5L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11050,VANELA GANTHIYA NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11051,BHAVNAGRI GANTHIYA NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11052,PURE GHEE 12X1L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11076,GREEN PISTA 30LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11082,NEPAL FOOD RICE FLOUR 18X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11090,NYLON SEV NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11097,NEPAL FOOD MARSI RICE (LOCAL RICE) 18X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11099,GOLD COFFEE 12X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11102,NEPAL FOOD MOMO FLOUR (WHEAT) 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11103,NEPAL FOOD DHIDO FLOUR (BUCKWHEAT & MILLET) 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11104,PREMIUM LEAF TEA 12X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11105,PREMIUM LEAF TEA 24X1LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11106,NEPAL FOOD CORN GRIT YELLOW 18X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11108,CRACKED WHEAT #3 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11117,CRACKED WHEAT #1 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11118,CRACKED WHEAT #2 5X8LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11119,CRACKED WHEAT #2 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11120,CRACKED WHEAT #3 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11123,TIKHA GANTHIYA NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11126,NEPAL FOOD CORN GRIT WHITE 18X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11127,COPPER LOTI #6 (LIGHT) 24/CS,Non-Food,NON-FOOD PRODUCTS,,0,72,TRUE,TRUE
11130,S.S IDLI STAND #3 6/CS,Non-Food,NON-FOOD PRODUCTS,,3,30,TRUE,TRUE
11133,S.S MINI IDLI STAND #3 6/CS,Non-Food,NON-FOOD PRODUCTS,,13,28,TRUE,TRUE
11134,S.S MINI IDLI STAND #4 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,40,TRUE,TRUE
11144,COPPER LOTI #5 12/CS,Non-Food,NON-FOOD PRODUCTS,,1,30,TRUE,TRUE
11145,COPPER LOTA #8 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,60,TRUE,TRUE
11146,COPPER LOTI #9 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,90,TRUE,TRUE
11149,CLAY DIYA HAND MADE #2 500/CS,Non-Food,NON-FOOD PRODUCTS,,71,45,TRUE,TRUE
11150,CLAY DIYA HAND MADE #3 250/CS,Non-Food,NON-FOOD PRODUCTS,,58,30,TRUE,TRUE
11152,NEPAL FOOD THAKALI MUSTANG DAL BLACK (LENTILS) 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11156,NEPAL FOOD THAKALI MUSTANG DAL MIX (LENTILS) 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11157,PLASTIC PAN TORAN  24/CS,Non-Food,NON-FOOD PRODUCTS,,0,48,TRUE,TRUE
11159,NEPAL FOOD BIG CORN WHOLE JUMLA 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11165,COPPER PLATE #5 12/CS,Non-Food,NON-FOOD PRODUCTS,,15,45,TRUE,TRUE
11172,S.S TABUDI #7 20/CS,Non-Food,NON-FOOD PRODUCTS,,4,20,TRUE,TRUE
11175,FIRKI BIG (COTTON THREAD) 18/CS,Non-Food,NON-FOOD PRODUCTS,,29,121.5,TRUE,TRUE
11176,NEPAL FOOD BIG CORN WHOLE YELLOW 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11180,NEPAL FOOD MIX BEANS (KWATI) 18X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11185,FIBER IDOL GANESH #7 4/CS,Non-Food,NON-FOOD PRODUCTS,,6,30,TRUE,TRUE
11189,COTTON DHOTI WITH PATAKA WHITE 10/CS,Non-Food,NON-FOOD PRODUCTS,,10,112,TRUE,TRUE
11191,COTTON DHOTI WITH PATAKA RED 10/CS,Non-Food,NON-FOOD PRODUCTS,,22,115,TRUE,TRUE
11192,COTTON POOJA THREAD WHITE 100/CS,Non-Food,NON-FOOD PRODUCTS,,11,20,TRUE,TRUE
11196,PAPER WAX STRIPS (32/CS),Non-Food,NON-FOOD PRODUCTS,,39,19.2,TRUE,TRUE
11200,ALUMINIUM GOLD BAJOTH #15 4/CS,Non-Food,NON-FOOD PRODUCTS,,21,62,TRUE,TRUE
11201,COPPER PLATE #4 12/CS,Non-Food,NON-FOOD PRODUCTS,,28,40,TRUE,TRUE
11203,METAL POOJA PLATE (5 DIVI) 20/CS,Non-Food,NON-FOOD PRODUCTS,,0,70,TRUE,TRUE
11204,IRON ROTI TAWA #10 12/CS,Non-Food,NON-FOOD PRODUCTS,,9,42,TRUE,TRUE
11211,WOODEN ROTI PRESS 24/CS,Non-Food,NON-FOOD PRODUCTS,,15,35,TRUE,TRUE
11221,S.S TONGUE CLEANER (PK OF 2) 100/CS,Non-Food,NON-FOOD PRODUCTS,,24,50,TRUE,TRUE
11223,NEPAL FOOD RICE BEAN GREEN (MASYANG) 18X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11230,H.A ROTI TAWA  #9 12/CS,Non-Food,NON-FOOD PRODUCTS,,15,110,TRUE,TRUE
11231,NONSTICK DOSA TAWA 14' 6/CS,Non-Food,NON-FOOD PRODUCTS,,0,78,TRUE,TRUE
11233,S.S BABY ZULA COTTON KHOYA 4/CS,Non-Food,NON-FOOD PRODUCTS,,0,225,TRUE,TRUE
11234,GARLAND MOTI MALA #1 24/CS,Non-Food,NON-FOOD PRODUCTS,,0,72,TRUE,TRUE
11239,MARBLE SMALL PATLI 20/CS,Non-Food,NON-FOOD PRODUCTS,,3,45,TRUE,TRUE
11242,S.S PINCER (PAKKAD) 25/CS,Non-Food,NON-FOOD PRODUCTS,,19,50,TRUE,TRUE
11243,NEPAL FOOD RICE BEAN RED (MASYANG) 18X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11249,ALUMINIUM BAJOTH #4 12/CS,Non-Food,NON-FOOD PRODUCTS,,39,24,TRUE,TRUE
11251,ALUMINIUM BAJOTH #6 12/CS,Non-Food,NON-FOOD PRODUCTS,,15,32,TRUE,TRUE
11253,PLASTIC CRICKET BAT #3 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,30,TRUE,TRUE
11255,NEPAL FOOD DRIED SMALL PEAS 30X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11273,WOODEN CRICKET BAT #6 12/CS,Non-Food,NON-FOOD PRODUCTS,,3,84,TRUE,TRUE
11286,WOODEN VELAN PUNJABI 26/CS,Non-Food,NON-FOOD PRODUCTS,,20,26,TRUE,TRUE
11288,S.S CHOMUKHA 24/CS,Non-Food,NON-FOOD PRODUCTS,,15,30,TRUE,TRUE
11289,PRESTIGE DELUXE 2L,Non-Food,NON-FOOD PRODUCTS,,40,40,TRUE,TRUE
11292,PRESTIGE DELUXE S.S COOKER 5.5 L,Non-Food,NON-FOOD PRODUCTS,,5,55,TRUE,TRUE
11295,HAWKINS S.S DLX COOKAR 10L,Non-Food,NON-FOOD PRODUCTS,,0,80,TRUE,TRUE
11296,ALUMINIUM GOD'S ZULA MEDIUM 2/CS,Non-Food,NON-FOOD PRODUCTS,,0,30,TRUE,TRUE
11299,COW GHEE 12X32OZ,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11300,COW GHEE 6X64OZ,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11316,CRACKED WHEAT #1 5X8LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11317,CRACKED WHEAT #2 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11319,CRACKED WHEAT #4 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11320,CRACKED WHEAT #4 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11329,CRACKED WHEAT #1 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11330,CRACKED WHEAT #1 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11334,DRY DATES 44LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11358,NEPAL FOOD WHITE SOYABEAN (BIG) 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11363,NEPAL FOOD BROWN SOYABEAN 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11379,HAWKINS CLASSIC 6.5L,Non-Food,NON-FOOD PRODUCTS,,0,32,TRUE,TRUE
11382,PEPPY TOMATO MASALA OATS 30X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11389,KASOORI METHI 60X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11390,NEPAL FOOD BLACK SOYABEAN 16X2LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11406,FULWADI NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11410,SURTI MIX NAMKEEN 15X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11438,CRACKED WHEAT #3 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11496,GM MOONG SPLIT (CHILKA) 5X8LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11504,SOYABEAN ROASTED AND SALTED 44LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11513,NEPAL FOOD RED BEATEN RICE 12X700G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11516,NEPAL FOOD WHITE BEATEN RICE 12X700G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11519,ROUND CINNAMON STICK 22LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11520,AJWAIN SEED 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11521,MASOOR WHOLE LOCAL 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11526,NEPAL FOOD CRUNCHY BEATEN RICE 12X700G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11540,GREEN PEAS FRIED 22LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11541,PEARL BARLEY 25/50LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11542,WASABI GREEN PEAS 22LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11543,TOASTED CORN NUTS 30LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11546,SABUDANA 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11550,NEPAL FOOD PUFF KHAJURI (WHEAT BASE SNACKS) 16X150G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11551,NEPAL FOOD LAKHAMARI (WHEAT BASE SNACKS) 8X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11553,IDLI RAVA (CREAM OF RICE) 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11589,NEPAL FOOD GUNDRUK TORI (DRY MUSTARD LEAF) 18X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11596,HAWKINS CLASSIC 5L,Non-Food,NON-FOOD PRODUCTS,,0,35,TRUE,TRUE
11598,HAWKINS CLASSIC 3L,Non-Food,NON-FOOD PRODUCTS,,0,27,TRUE,TRUE
11603,PRESTIGE POPULAR 5L,Non-Food,NON-FOOD PRODUCTS,,5,36,TRUE,TRUE
11605,PRESTIGE POPULAR 3L,Non-Food,NON-FOOD PRODUCTS,,0,28,TRUE,TRUE
11613,NEPAL FOOD GUNDRUK MULA (DRY RADISH LEAF) 18X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11655,NEPAL FOOD GUNDRUK RAYO (DRY LEATUCE LEAF) 18X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11656,NEPAL FOOD THUPKA NOODLES 30X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11657,NEPAL FOOD SPECIAL NEPALI NOODLES 30X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11658,AMERICAN STYLE CREAM AND ONION 70/72X52G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11670,SPANISH TANGY TOMATO 70X52G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11671,CLASSIC SALTED 48X55G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11673,TAMARIND SLAB 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11674,TAMARIND SLAB 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11681,LIJJAT GREEN CHILI 80X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11682,LIJJAT RED CHILLI PAPAD 80X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11683,LIJJAT SINDHI PAPAD 80X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11684,LIJJAT GARLIC PAPAD 80X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11690,AAM RASILA 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11695,NEPAL FOOD CANDY PAUN TITAURA MIX (HOG PLUM) 40X70G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11737,SOYA GRANUAL 60X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11758,ENO ORANGE 48X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11759,5IN1 MUKHWAS 36X230G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11760,4IN1 MUKHWAS 36X225G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11761,6IN1 MUKHWAS 36X230G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11762,CALCUTTA MUKHWAS 30X170G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11764,LOVELY MUKHWAS 30x170G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11765,ROSE WONDER MUKHWAS 3X10X160G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11766,CHANDAN JEERA GOLI 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11769,CREAMY CHEESE MULTIGRAIN MIX 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11775,TOWER GULKAND 16X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11775,SUPER TOWER GULKAND 16X1KG,Main Page,MAIN PAGE,,,,FALSE,FALSE
11782,NEPAL FOOD JHOL PAUN TITAURA MIX (HOG PLUM) 40X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11784,NEPAL FOOD DRY AKABARE CHILLI 25X25G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11792,NEPAL FOOD HEMP SEEDS 30X250G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11796,GATHERING SAFFRON 12X2G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11801,NEPAL FOOD DHAGO WALA MISHRI (ROCK SUGAR) 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11803,CRACKED WHEAT #2 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11824,PUMPKIN SEED GREEN 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11834,RED LABEL 12X900G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11836,TAJ MAHAL TEA 12X900G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11839,CRACKED WHEAT #4 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11843,GM SOOJI COARSE 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11844,GM SOOJI COARSE 5X8LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11845,GM MAIDA (ALL PURPOSE) 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11846,GM MAIDA (ALL PURPOSE) 5X8LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11847,GM DALIA (ROASTED GRAM) SPLIT 20X800G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11848,GM DALIA (ROASTED GRAM) SPLIT 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11849,GM MAMRA BASMATI 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11850,GM KOLHAPURI (BHADANG) MAMRA 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11851,GM MAMRA SURTI(GOTI) 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11853,GM POHA NYLON 20X800G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11854,GM POHA NYLON 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11858,GM MAMRA KOLHAPURI (BHADANG) 10X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11859,GM MAMRA BASMATI 10X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11868,ALMOND 23/25 30/50LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11870,SOYA WADI/MEAL MAKER 22LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11873,NEPAL FOOD TIMUR WHOLE (SZECHUAN PEPPER) 25X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11874,NEPAL FOOD TIMUR POWDER (SZECHUAN PEPPER) 20X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11875,NEPAL FOOD LAPSI POWDER (HOG PLUM) 25X150G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11876,NEPAL FOOD KESARI (YELLOW COLOR) 33X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11877,TOMATO MULTIGRAIN MIX 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11878,NEPAL FOOD BATEKO DHUP (INCENSE) 30X1BX,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11880,LEMON MINT MULTIGRAIN MIX 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11882,ROASTED ANNAGIRI CHANA (CHICKPEAS) 24X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11884,ROASTED CHATPATA MASALA (CHICKPEAS) 24X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11885,NEPAL FOOD NANGLO HANDICRAFT 1PC,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11886,NEPAL FOOD AKABARE PICKLE (ROUND CHILLI) 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11888,NEPAL FOOD TAMA AKABARE 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11891,NEPAL FOOD HOT AND SWEET LAPSI PICKLE 12X450G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11894,GM SINGODA FLOUR 20X800G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11899,NEPAL FOOD AKABARE IN BRINE (ROUND CHILLI) 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11901,GM GLUTEN FREE FLOUR 5X8LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11903,NEPAL FOOD JACKFRUIT AKABARE PICKLE 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11904,NEPAL FOOD MANGO AKABARE PICKLE 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11907,NEPAL FOOD RADISH AKABARE PICKLE 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11912,NEPAL FOOD RADISH PICKLE 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11933,NEPAL FOOD GUNDRUK BHATAMAS PICKLE 12X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11951,GM BHAKHRI (COARSE WHEAT) FLOUR 5X8LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
11959,BOOST 24X450G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11960,THUMS UP BOTTLE  30X250ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11961,LIMCA BOTTLE 28X250ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11962,FANTA GLASS BOTTLE  30X250ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11963,ENO LEMON 48X100,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11967,NEPAL FOOD BHATAMAS W MACHA PICKLE,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11968,NEPAL FOOD TIMUR KO CHOP W MACHA PICKLE 12X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
11969,DRY APRICOT 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
11995,NEPAL FOOD TIMUR KO CHOP PICKLE 12X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
12002,CHOCOLATE DELIGHT 24X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
12011,DECCAN DELIGHT CRYSTAL SONA MASOORI RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
12028,NEPAL FOOD MANGO PICKLE 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
12031,STAR ANISE 22LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
12034,NEPAL FOOD NEPALI TAMA (BAMBOO SHOOT) 12X375G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
12038,NEPAL FOOD THAKALI GUNDRUK PICKLE 12X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
12047,ASHWIN PHARMA CASTOR OIL 12X200ML,Non-Food,NON-FOOD PRODUCTS,,5.09,18,TRUE,TRUE
12055,FAIR & LOVELY MV 72X50GM,Non-Food,NON-FOOD PRODUCTS,,0,108,TRUE,TRUE
13017,SIKANDER SING W HUSK 24X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13024,COFFEE 18X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13027,INSTANT (SWEETENED) GINGER TEA 18X260G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13028,INSTANT (SWEETENED) CARDAMOM TEA 18X260G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13029,INSTANT COMBO TEA 15X312G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13031,RED MUKHWAS 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13081,NEPAL FOOD AKABARE HOT SAUCE (CHILLI) 12X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13086,2PM AKABARE NOODLES 20X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13090,MUSTARD SEED SMALL 55LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13091,CHIA SEEDS PP 50LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13092,MUSTARD SEED YELLOW 50LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13093,ROSEMARY LEAVES PP,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13095,BLACK RAISINS (CAL) 30LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13096,ALU BUKHARA  22LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13097,MUNAKA,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
13114,DECCAN SONA MASOORI RICE 40LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
13117,2PM KOREAN RAMEN NOODLES 20X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13128,NEPAL FOOD ORANGE BALL (CANDY) 150PCSX8 JAR,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13134,NEPAL FOOD FLAMING HOT AKABARE 20X70G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13136,NEPAL FOOD TICKLING TIMMUR 20X70G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13138,NEPAL FOOD CHICKEN CRUNCH 20X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13146,BASIL SEED W HONEY 24X290ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13151,CURRENT HOT AND SPICY 20X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13152,CURRENT DOUBLE SPICY 20X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13153,RARA NOODLES 30X75G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
13154,NOOR'S AROMATIC KALIJEERA RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
